Classification;Year;Period;Period Desc.;Aggregate Level;Is Leaf Code;Trade Flow Code;Trade Flow;Reporter Code;Reporter;Reporter ISO;Partner Code;Partner;Partner ISO;Commodity Code;Commodity;Qty Unit Code;Qty Unit;Qty;Netweight (kg);Gross weight (kg);Trade Value (US$);Flag
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;59;Textile fabrics impregnated, coated, covered or laminated textile articles of a kind suitable for industrial use;1;No Quantity;;;;34199652;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;59;Textile fabrics impregnated, coated, covered or laminated textile articles of a kind suitable for industrial use;1;No Quantity;;;;100714337;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;59;Textile fabrics impregnated, coated, covered or laminated textile articles of a kind suitable for industrial use;1;No Quantity;;;;85147250;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;59;Textile fabrics impregnated, coated, covered or laminated textile articles of a kind suitable for industrial use;1;No Quantity;;;;9356106;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;59;Textile fabrics impregnated, coated, covered or laminated textile articles of a kind suitable for industrial use;1;No Quantity;;;;4228691;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;60;Fabrics knitted or crocheted;1;No Quantity;;;;98439884;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;60;Fabrics knitted or crocheted;1;No Quantity;;;;1479884;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;60;Fabrics knitted or crocheted;1;No Quantity;;;;18593903;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;60;Fabrics knitted or crocheted;1;No Quantity;;;;6818965;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;60;Fabrics knitted or crocheted;1;No Quantity;;;;23507784;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;60;Fabrics knitted or crocheted;1;No Quantity;;;;13684460;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;60;Fabrics knitted or crocheted;1;No Quantity;;;;3239803;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;60;Fabrics knitted or crocheted;1;No Quantity;;;;745479;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;60;Fabrics knitted or crocheted;1;No Quantity;;;;98081184;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;60;Fabrics knitted or crocheted;1;No Quantity;;;;1884055;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;60;Fabrics knitted or crocheted;1;No Quantity;;;;14799594;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;60;Fabrics knitted or crocheted;1;No Quantity;;;;9598391;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;60;Fabrics knitted or crocheted;1;No Quantity;;;;17590464;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;60;Fabrics knitted or crocheted;1;No Quantity;;;;10550164;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;60;Fabrics knitted or crocheted;1;No Quantity;;;;2611565;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;60;Fabrics knitted or crocheted;1;No Quantity;;;;885703;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;60;Fabrics knitted or crocheted;1;No Quantity;;;;89829660;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;60;Fabrics knitted or crocheted;1;No Quantity;;;;1911540;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;60;Fabrics knitted or crocheted;1;No Quantity;;;;8272848;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;60;Fabrics knitted or crocheted;1;No Quantity;;;;7230178;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;60;Fabrics knitted or crocheted;1;No Quantity;;;;19791129;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;60;Fabrics knitted or crocheted;1;No Quantity;;;;10942036;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;60;Fabrics knitted or crocheted;1;No Quantity;;;;2685205;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;60;Fabrics knitted or crocheted;1;No Quantity;;;;860309;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;3932545420;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;17543071;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;844162;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;335214053;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;374252526;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;473391025;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;681156533;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;959807709;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;7678489;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;543370;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;3578155051;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;23838767;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;342356864;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;333705905;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;468117468;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;640946853;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;936560135;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;7590399;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;3035693660;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;15831299;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;344172101;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;330165775;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;573384412;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;752060349;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;838059818;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;61;Apparel and clothing accessories knitted or crocheted;1;No Quantity;;;;6205252;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;4009516157;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;29014096;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;803652;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;460698083;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;480369556;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;449209103;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;809418054;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;968805310;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;10027387;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;922393;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;3644368452;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;39920008;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;471989457;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;476402752;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;441678996;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;804618661;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;916096320;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;10500065;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;3067492808;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;30063440;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;475526381;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;456172024;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;540409734;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;923988389;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;757718853;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;62;Apparel and clothing accessories not knitted or crocheted;1;No Quantity;;;;7186463;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;930182505;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;11587289;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;289524;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;39141287;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;45265160;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;117229331;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;86533347;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;285770938;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;9586052;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;109252;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;944764028;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;5932952;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;34997683;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;40940883;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;101631058;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;95277030;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;262543639;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;9416557;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;861446325;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;4879665;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;35519426;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;41196353;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;97566758;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;79407545;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;241186491;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;63;Textiles, made up articles sets worn clothing and worn textile articles rags;1;No Quantity;;;;12265469;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;2349676087;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;12892615;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;2940038;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;209609596;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;223220001;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;324745953;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;334834934;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;488302329;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;2086741;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;613705;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;2355433253;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;12523065;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;252034013;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;227637032;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;344409075;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;339772012;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;505051340;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;1732661;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;1991743632;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;9925720;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;232188795;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;229915683;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;425359941;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;403331383;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;384865891;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;64;Footwear gaiters and the like parts of such articles;1;No Quantity;;;;2037693;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;65;Headgear and parts thereof;1;No Quantity;;;;270233817;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;65;Headgear and parts thereof;1;No Quantity;;;;727451;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;65;Headgear and parts thereof;1;No Quantity;;;;5432;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;65;Headgear and parts thereof;1;No Quantity;;;;20564015;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;65;Headgear and parts thereof;1;No Quantity;;;;33146954;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;65;Headgear and parts thereof;1;No Quantity;;;;19986827;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;65;Headgear and parts thereof;1;No Quantity;;;;31766261;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;65;Headgear and parts thereof;1;No Quantity;;;;4112134;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;65;Headgear and parts thereof;1;No Quantity;;;;333849;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;65;Headgear and parts thereof;1;No Quantity;;;;8481;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;65;Headgear and parts thereof;1;No Quantity;;;;263007056;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;65;Headgear and parts thereof;1;No Quantity;;;;983256;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;65;Headgear and parts thereof;1;No Quantity;;;;21464590;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;65;Headgear and parts thereof;1;No Quantity;;;;26333945;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;65;Headgear and parts thereof;1;No Quantity;;;;17575711;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;65;Headgear and parts thereof;1;No Quantity;;;;35183410;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;65;Headgear and parts thereof;1;No Quantity;;;;5031890;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;65;Headgear and parts thereof;1;No Quantity;;;;301966;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;65;Headgear and parts thereof;1;No Quantity;;;;242029781;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;65;Headgear and parts thereof;1;No Quantity;;;;700663;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;65;Headgear and parts thereof;1;No Quantity;;;;21976044;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;65;Headgear and parts thereof;1;No Quantity;;;;27735119;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;65;Headgear and parts thereof;1;No Quantity;;;;21207365;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;65;Headgear and parts thereof;1;No Quantity;;;;30109269;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;65;Headgear and parts thereof;1;No Quantity;;;;4645575;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;65;Headgear and parts thereof;1;No Quantity;;;;302260;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;89118670;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;135566;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;1580075;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;3540996;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;4468227;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;1981959;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;212343;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;96801;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;88538529;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;66;Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops and parts thereof;1;No Quantity;;;;440394;0
